date,url
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F07%2F2012%2Ccd_max%3A01%2F07%2F2012&tbm=nws,/url?q=https://www.autocarindia.com/auto-features/colour-materials-and-finish-cmf-crucial-to-tata-motors-turnaround-419135&sa=U&ved=2ahUKEwj15uT_rpHtAhUWvJ4KHYwECr8QxfQBMAF6BAgHEAE&usg=AOvVaw2kLrPsMcamOn6Q_b6owRgV
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F07%2F2012%2Ccd_max%3A01%2F07%2F2012&tbm=nws,/url?q=https://www.autocarindia.com/auto-features/colour-materials-and-finish-cmf-crucial-to-tata-motors-turnaround-419135&sa=U&ved=2ahUKEwj15uT_rpHtAhUWvJ4KHYwECr8QxfQBMAF6BAgHEAE&usg=AOvVaw2kLrPsMcamOn6Q_b6owRgV
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F07%2F2012%2Ccd_max%3A01%2F07%2F2012&tbm=nws,/url?q=https://www.autocarindia.com/auto-features/colour-materials-and-finish-cmf-crucial-to-tata-motors-turnaround-419135&sa=U&ved=2ahUKEwj15uT_rpHtAhUWvJ4KHYwECr8Q0Y8FMAF6BAgHEAI&usg=AOvVaw1R2YewzN8nxL1AKxL3bTYG
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F07%2F2012%2Ccd_max%3A01%2F07%2F2012&tbm=nws,/url?q=https://auto.hindustantimes.com/auto/news/tata-motors-cheers-4-million-cars-on-indian-roads-with-drive-down-memory-lane-41605783666826.html&sa=U&ved=2ahUKEwj15uT_rpHtAhUWvJ4KHYwECr8QxfQBMAJ6BAgJEAE&usg=AOvVaw0D2zIpYJfvcHzrDX8NaHyG
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F07%2F2012%2Ccd_max%3A01%2F07%2F2012&tbm=nws,/url?q=https://auto.hindustantimes.com/auto/news/tata-motors-cheers-4-million-cars-on-indian-roads-with-drive-down-memory-lane-41605783666826.html&sa=U&ved=2ahUKEwj15uT_rpHtAhUWvJ4KHYwECr8QxfQBMAJ6BAgJEAE&usg=AOvVaw0D2zIpYJfvcHzrDX8NaHyG
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F07%2F2012%2Ccd_max%3A01%2F07%2F2012&tbm=nws,/url?q=https://auto.hindustantimes.com/auto/news/tata-motors-cheers-4-million-cars-on-indian-roads-with-drive-down-memory-lane-41605783666826.html&sa=U&ved=2ahUKEwj15uT_rpHtAhUWvJ4KHYwECr8Q0Y8FMAJ6BAgJEAI&usg=AOvVaw3H7YPYJVtP5YmBoGBcutqu
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F07%2F2012%2Ccd_max%3A01%2F07%2F2012&tbm=nws,/url?q=https://zeenews.india.com/automobile/tata-motors-bumper-festive-offer-win-gold-vouchers-up-to-rs-5-lakh-know-last-date-offer-details-2325529.html&sa=U&ved=2ahUKEwj15uT_rpHtAhUWvJ4KHYwECr8QxfQBMAN6BAgIEAE&usg=AOvVaw0LefJ-kckVCHHL92SrhH6r
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F07%2F2012%2Ccd_max%3A01%2F07%2F2012&tbm=nws,/url?q=https://zeenews.india.com/automobile/tata-motors-bumper-festive-offer-win-gold-vouchers-up-to-rs-5-lakh-know-last-date-offer-details-2325529.html&sa=U&ved=2ahUKEwj15uT_rpHtAhUWvJ4KHYwECr8QxfQBMAN6BAgIEAE&usg=AOvVaw0LefJ-kckVCHHL92SrhH6r
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F07%2F2012%2Ccd_max%3A01%2F07%2F2012&tbm=nws,/url?q=https://zeenews.india.com/automobile/tata-motors-bumper-festive-offer-win-gold-vouchers-up-to-rs-5-lakh-know-last-date-offer-details-2325529.html&sa=U&ved=2ahUKEwj15uT_rpHtAhUWvJ4KHYwECr8Q0Y8FMAN6BAgIEAI&usg=AOvVaw1SQoZhdeyV3GljhoNtpoLM
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F07%2F2012%2Ccd_max%3A01%2F07%2F2012&tbm=nws,/url?q=https://economictimes.indiatimes.com/markets/expert-view/tata-motors-a-trading-bet-better-to-avoid-adani-green-says-deepak-shenoy/articleshow/79274245.cms&sa=U&ved=2ahUKEwj15uT_rpHtAhUWvJ4KHYwECr8QxfQBMAR6BAgAEAE&usg=AOvVaw3lCuhqKPFE341Sqj36xASU
